trial_id	n	k	a	y	tx	generator_rows	parity_check_rows	max_generated_attempts	run_exhaustive	run_branch	branch_node_cap	branch_time_ms
616	32	21	19	0x62002f99	0xc5002f99	0x72000001,0x31200002,0xe0000004,0xe9600008,0x91000010,0x40a00020,0x27800040,0x49800080,0xdb600100,0xa5800200,0xe5c00400,0xe9800800,0xba001000,0xf4402000,0x8404000,0x79208000,0xfee10000,0x5de20000,0xe9240000,0x39280000,0x6a100000	0x2f812a,0x436508,0x830ee0,0x10e8fda,0x2111141,0x4032640,0x81fd988,0x100bb113,0x201dbe4f,0x4017adad,0x80053f1c	20000000	0	0	1000000	1500
617	32	21	19	0x792005e	0xf64809e	0x800001,0x14600002,0x1e00004,0x7a00008,0xbbc00010,0x10e00020,0x8e200040,0x27600080,0xea600100,0xa1e00200,0xe4800400,0x13400800,0x56601000,0xe6c02000,0xcfc04000,0xacc08000,0x2c010000,0x84a20000,0x2d240000,0x4dc80000,0x5d700000	0x3613ee,0x58fbb6,0x8ae63d,0x11c4a9c,0x20079d8,0x41ff4ca,0x81dc150,0x10101832,0x2005a790,0x40187500,0x8002e750	20000000	0	0	1000000	1500
618	32	21	19	0x31bbfa2c	0x2377ea2c	0xa3800001,0x35c00002,0xa6c00004,0x4da00008,0xcb400010,0x9f400020,0x8a800040,0x19a00080,0x74200100,0xf9a00200,0x3c00400,0xf6800800,0x66001000,0x4b402000,0x64c04000,0xc1a08000,0x29210000,0x91a20000,0xa4640000,0xb5e80000,0xaab00000	0x3f8388,0x4c6436,0x9acecf,0x10ba6bb,0x2103c75,0x40c592e,0x81122f8,0x100a0ba2,0x201d5b07,0x4000fb18,0x801e8a75	20000000	0	0	1000000	1500
619	32	21	19	0x73928d9f	0xb3928d9f	0x65200001,0xc2a00002,0xe6c00004,0x21e00008,0xfe200010,0xfc000020,0xa7200040,0x80200080,0xda400100,0x71600200,0x5c800400,0x11a00800,0xc4c01000,0xca202000,0x6fc04000,0x3b608000,0x3d610000,0x5f620000,0xb0040000,0xcee80000,0x5e500000	0x2baadb,0x5bd30c,0x885c0e,0x103ca49,0x21ae156,0x41b5475,0x81be530,0x10178f30,0x2005c27d,0x401a7737,0x800c31f6	20000000	0	0	1000000	1500
620	32	21	19	0x13a1e705	0x2743a705	0x72000001,0x31200002,0xe0000004,0xe9600008,0x91000010,0x40a00020,0x27800040,0x49800080,0xdb600100,0xa5800200,0xe5c00400,0xe9800800,0xba001000,0xf4402000,0x8404000,0x79208000,0xfee10000,0x5de20000,0xe9240000,0x39280000,0x6a100000	0x2f812a,0x436508,0x830ee0,0x10e8fda,0x2111141,0x4032640,0x81fd988,0x100bb113,0x201dbe4f,0x4017adad,0x80053f1c	20000000	0	0	1000000	1500
621	32	21	19	0x677ffd3a	0xcefbfd3a	0x800001,0x14600002,0x1e00004,0x7a00008,0xbbc00010,0x10e00020,0x8e200040,0x27600080,0xea600100,0xa1e00200,0xe4800400,0x13400800,0x56601000,0xe6c02000,0xcfc04000,0xacc08000,0x2c010000,0x84a20000,0x2d240000,0x4dc80000,0x5d700000	0x3613ee,0x58fbb6,0x8ae63d,0x11c4a9c,0x20079d8,0x41ff4ca,0x81dc150,0x10101832,0x2005a790,0x40187500,0x8002e750	20000000	0	0	1000000	1500
622	32	21	19	0x223e89f7	0x4a3ea9d7	0xa3800001,0x35c00002,0xa6c00004,0x4da00008,0xcb400010,0x9f400020,0x8a800040,0x19a00080,0x74200100,0xf9a00200,0x3c00400,0xf6800800,0x66001000,0x4b402000,0x64c04000,0xc1a08000,0x29210000,0x91a20000,0xa4640000,0xb5e80000,0xaab00000	0x3f8388,0x4c6436,0x9acecf,0x10ba6bb,0x2103c75,0x40c592e,0x81122f8,0x100a0ba2,0x201d5b07,0x4000fb18,0x801e8a75	20000000	0	0	1000000	1500
623	32	21	19	0x2b717e24	0x45707a24	0x65200001,0xc2a00002,0xe6c00004,0x21e00008,0xfe200010,0xfc000020,0xa7200040,0x80200080,0xda400100,0x71600200,0x5c800400,0x11a00800,0xc4c01000,0xca202000,0x6fc04000,0x3b608000,0x3d610000,0x5f620000,0xb0040000,0xcee80000,0x5e500000	0x2baadb,0x5bd30c,0x885c0e,0x103ca49,0x21ae156,0x41b5475,0x81be530,0x10178f30,0x2005c27d,0x401a7737,0x800c31f6	20000000	0	0	1000000	1500
624	32	21	19	0x79d10b88	0xfba217c8	0x72000001,0x31200002,0xe0000004,0xe9600008,0x91000010,0x40a00020,0x27800040,0x49800080,0xdb600100,0xa5800200,0xe5c00400,0xe9800800,0xba001000,0xf4402000,0x8404000,0x79208000,0xfee10000,0x5de20000,0xe9240000,0x39280000,0x6a100000	0x2f812a,0x436508,0x830ee0,0x10e8fda,0x2111141,0x4032640,0x81fd988,0x100bb113,0x201dbe4f,0x4017adad,0x80053f1c	20000000	0	0	1000000	1500
625	32	21	19	0x462b3236	0xc532236	0x800001,0x14600002,0x1e00004,0x7a00008,0xbbc00010,0x10e00020,0x8e200040,0x27600080,0xea600100,0xa1e00200,0xe4800400,0x13400800,0x56601000,0xe6c02000,0xcfc04000,0xacc08000,0x2c010000,0x84a20000,0x2d240000,0x4dc80000,0x5d700000	0x3613ee,0x58fbb6,0x8ae63d,0x11c4a9c,0x20079d8,0x41ff4ca,0x81dc150,0x10101832,0x2005a790,0x40187500,0x8002e750	20000000	0	0	1000000	1500
626	32	21	19	0x3c43190d	0x788eb609	0xa3800001,0x35c00002,0xa6c00004,0x4da00008,0xcb400010,0x9f400020,0x8a800040,0x19a00080,0x74200100,0xf9a00200,0x3c00400,0xf6800800,0x66001000,0x4b402000,0x64c04000,0xc1a08000,0x29210000,0x91a20000,0xa4640000,0xb5e80000,0xaab00000	0x3f8388,0x4c6436,0x9acecf,0x10ba6bb,0x2103c75,0x40c592e,0x81122f8,0x100a0ba2,0x201d5b07,0x4000fb18,0x801e8a75	20000000	0	0	1000000	1500
627	32	21	19	0x4ee84e70	0x9fe84e73	0x65200001,0xc2a00002,0xe6c00004,0x21e00008,0xfe200010,0xfc000020,0xa7200040,0x80200080,0xda400100,0x71600200,0x5c800400,0x11a00800,0xc4c01000,0xca202000,0x6fc04000,0x3b608000,0x3d610000,0x5f620000,0xb0040000,0xcee80000,0x5e500000	0x2baadb,0x5bd30c,0x885c0e,0x103ca49,0x21ae156,0x41b5475,0x81be530,0x10178f30,0x2005c27d,0x401a7737,0x800c31f6	20000000	0	0	1000000	1500
628	32	21	19	0x600be031	0xc017c931	0x72000001,0x31200002,0xe0000004,0xe9600008,0x91000010,0x40a00020,0x27800040,0x49800080,0xdb600100,0xa5800200,0xe5c00400,0xe9800800,0xba001000,0xf4402000,0x8404000,0x79208000,0xfee10000,0x5de20000,0xe9240000,0x39280000,0x6a100000	0x2f812a,0x436508,0x830ee0,0x10e8fda,0x2111141,0x4032640,0x81fd988,0x100bb113,0x201dbe4f,0x4017adad,0x80053f1c	20000000	0	0	1000000	1500
629	32	21	19	0xe90f4e7	0x1f22f4e7	0x800001,0x14600002,0x1e00004,0x7a00008,0xbbc00010,0x10e00020,0x8e200040,0x27600080,0xea600100,0xa1e00200,0xe4800400,0x13400800,0x56601000,0xe6c02000,0xcfc04000,0xacc08000,0x2c010000,0x84a20000,0x2d240000,0x4dc80000,0x5d700000	0x3613ee,0x58fbb6,0x8ae63d,0x11c4a9c,0x20079d8,0x41ff4ca,0x81dc150,0x10101832,0x2005a790,0x40187500,0x8002e750	20000000	0	0	1000000	1500
630	32	21	19	0x649d9be0	0xc97b17a0	0xa3800001,0x35c00002,0xa6c00004,0x4da00008,0xcb400010,0x9f400020,0x8a800040,0x19a00080,0x74200100,0xf9a00200,0x3c00400,0xf6800800,0x66001000,0x4b402000,0x64c04000,0xc1a08000,0x29210000,0x91a20000,0xa4640000,0xb5e80000,0xaab00000	0x3f8388,0x4c6436,0x9acecf,0x10ba6bb,0x2103c75,0x40c592e,0x81122f8,0x100a0ba2,0x201d5b07,0x4000fb18,0x801e8a75	20000000	0	0	1000000	1500
631	32	21	19	0x1ee52197	0x79ce432f	0x65200001,0xc2a00002,0xe6c00004,0x21e00008,0xfe200010,0xfc000020,0xa7200040,0x80200080,0xda400100,0x71600200,0x5c800400,0x11a00800,0xc4c01000,0xca202000,0x6fc04000,0x3b608000,0x3d610000,0x5f620000,0xb0040000,0xcee80000,0x5e500000	0x2baadb,0x5bd30c,0x885c0e,0x103ca49,0x21ae156,0x41b5475,0x81be530,0x10178f30,0x2005c27d,0x401a7737,0x800c31f6	20000000	0	0	1000000	1500
632	32	21	19	0x1ce7903a	0x80e7903a	0x72000001,0x31200002,0xe0000004,0xe9600008,0x91000010,0x40a00020,0x27800040,0x49800080,0xdb600100,0xa5800200,0xe5c00400,0xe9800800,0xba001000,0xf4402000,0x8404000,0x79208000,0xfee10000,0x5de20000,0xe9240000,0x39280000,0x6a100000	0x2f812a,0x436508,0x830ee0,0x10e8fda,0x2111141,0x4032640,0x81fd988,0x100bb113,0x201dbe4f,0x4017adad,0x80053f1c	20000000	0	0	1000000	1500
633	32	21	19	0x33108414	0x66228434	0x800001,0x14600002,0x1e00004,0x7a00008,0xbbc00010,0x10e00020,0x8e200040,0x27600080,0xea600100,0xa1e00200,0xe4800400,0x13400800,0x56601000,0xe6c02000,0xcfc04000,0xacc08000,0x2c010000,0x84a20000,0x2d240000,0x4dc80000,0x5d700000	0x3613ee,0x58fbb6,0x8ae63d,0x11c4a9c,0x20079d8,0x41ff4ca,0x81dc150,0x10101832,0x2005a790,0x40187500,0x8002e750	20000000	0	0	1000000	1500
634	32	21	19	0x5695d91c	0xad2b591c	0xa3800001,0x35c00002,0xa6c00004,0x4da00008,0xcb400010,0x9f400020,0x8a800040,0x19a00080,0x74200100,0xf9a00200,0x3c00400,0xf6800800,0x66001000,0x4b402000,0x64c04000,0xc1a08000,0x29210000,0x91a20000,0xa4640000,0xb5e80000,0xaab00000	0x3f8388,0x4c6436,0x9acecf,0x10ba6bb,0x2103c75,0x40c592e,0x81122f8,0x100a0ba2,0x201d5b07,0x4000fb18,0x801e8a75	20000000	0	0	1000000	1500
635	32	21	19	0x50a9c4e8	0xa15384e8	0x65200001,0xc2a00002,0xe6c00004,0x21e00008,0xfe200010,0xfc000020,0xa7200040,0x80200080,0xda400100,0x71600200,0x5c800400,0x11a00800,0xc4c01000,0xca202000,0x6fc04000,0x3b608000,0x3d610000,0x5f620000,0xb0040000,0xcee80000,0x5e500000	0x2baadb,0x5bd30c,0x885c0e,0x103ca49,0x21ae156,0x41b5475,0x81be530,0x10178f30,0x2005c27d,0x401a7737,0x800c31f6	20000000	0	0	1000000	1500
636	32	21	19	0x6c83d568	0xd883d568	0x72000001,0x31200002,0xe0000004,0xe9600008,0x91000010,0x40a00020,0x27800040,0x49800080,0xdb600100,0xa5800200,0xe5c00400,0xe9800800,0xba001000,0xf4402000,0x8404000,0x79208000,0xfee10000,0x5de20000,0xe9240000,0x39280000,0x6a100000	0x2f812a,0x436508,0x830ee0,0x10e8fda,0x2111141,0x4032640,0x81fd988,0x100bb113,0x201dbe4f,0x4017adad,0x80053f1c	20000000	0	0	1000000	1500
637	32	21	19	0x7c1d396	0x87d1d393	0x800001,0x14600002,0x1e00004,0x7a00008,0xbbc00010,0x10e00020,0x8e200040,0x27600080,0xea600100,0xa1e00200,0xe4800400,0x13400800,0x56601000,0xe6c02000,0xcfc04000,0xacc08000,0x2c010000,0x84a20000,0x2d240000,0x4dc80000,0x5d700000	0x3613ee,0x58fbb6,0x8ae63d,0x11c4a9c,0x20079d8,0x41ff4ca,0x81dc150,0x10101832,0x2005a790,0x40187500,0x8002e750	20000000	0	0	1000000	1500
638	32	21	19	0x16f28af2	0x2dec8af2	0xa3800001,0x35c00002,0xa6c00004,0x4da00008,0xcb400010,0x9f400020,0x8a800040,0x19a00080,0x74200100,0xf9a00200,0x3c00400,0xf6800800,0x66001000,0x4b402000,0x64c04000,0xc1a08000,0x29210000,0x91a20000,0xa4640000,0xb5e80000,0xaab00000	0x3f8388,0x4c6436,0x9acecf,0x10ba6bb,0x2103c75,0x40c592e,0x81122f8,0x100a0ba2,0x201d5b07,0x4000fb18,0x801e8a75	20000000	0	0	1000000	1500
639	32	21	19	0x5b0185ad	0xb6030969	0x65200001,0xc2a00002,0xe6c00004,0x21e00008,0xfe200010,0xfc000020,0xa7200040,0x80200080,0xda400100,0x71600200,0x5c800400,0x11a00800,0xc4c01000,0xca202000,0x6fc04000,0x3b608000,0x3d610000,0x5f620000,0xb0040000,0xcee80000,0x5e500000	0x2baadb,0x5bd30c,0x885c0e,0x103ca49,0x21ae156,0x41b5475,0x81be530,0x10178f30,0x2005c27d,0x401a7737,0x800c31f6	20000000	0	0	1000000	1500
640	32	24	19	0x364f6686	0x6e4f6296	0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000	0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da	20000000	0	1	1000000	1500
641	32	24	19	0x12763cba	0x227638bb	0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000	0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3	20000000	0	1	1000000	1500
642	32	24	19	0x728d9065	0xe5189066	0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000	0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc	20000000	0	1	1000000	1500
643	32	24	19	0x21f6f5b7	0x43edd5b7	0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000	0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc	20000000	0	1	1000000	1500
644	32	24	19	0x3b6b0b44	0x76eb0b45	0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000	0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da	20000000	0	1	1000000	1500
645	32	24	19	0x193c3f51	0x993c3f51	0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000	0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3	20000000	0	1	1000000	1500
646	32	24	19	0x2c1fecc9	0xd817edc9	0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000	0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc	20000000	0	1	1000000	1500
647	32	24	19	0x38eb21e5	0x71d643cd	0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000	0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc	20000000	0	1	1000000	1500
648	32	24	19	0x75f1f600	0xfbe3ec00	0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000	0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da	20000000	0	0	1000000	1500
649	32	24	19	0x6b427b11	0xd6a27a11	0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000	0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3	20000000	0	0	1000000	1500
650	32	24	19	0x2f11be1b	0x5e91be1b	0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000	0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc	20000000	0	0	1000000	1500
651	32	24	19	0x29299fb0	0x5d289fb0	0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000	0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc	20000000	0	0	1000000	1500
652	32	24	19	0x6ec93a0d	0xeecb1a1d	0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000	0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da	20000000	0	0	1000000	1500
653	32	24	19	0x584e898a	0x909d198a	0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000	0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3	20000000	0	0	1000000	1500
654	32	24	19	0x4f873d10	0x9f8e7a30	0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000	0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc	20000000	0	0	1000000	1500
655	32	24	19	0x1e5757ba	0x4a5757fa	0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000	0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc	20000000	0	0	1000000	1500
656	32	24	19	0x3d18458f	0x7a308a59	0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000	0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da	20000000	0	0	1000000	1500
657	32	24	19	0x16bdb42c	0x2d7a6c2c	0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000	0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3	20000000	0	0	1000000	1500
658	32	24	19	0x3708c8ba	0x6e08c8ba	0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000	0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc	20000000	0	0	1000000	1500
659	32	24	19	0x72aa6611	0xc554cc20	0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000	0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc	20000000	0	0	1000000	1500
660	32	24	19	0x73d2fe08	0xe7a2fe08	0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000	0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da	20000000	0	0	1000000	1500
661	32	24	19	0x6ca2e673	0xd145cc73	0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000	0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3	20000000	0	0	1000000	1500
662	32	24	19	0x3ca11028	0x7ca1002a	0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000	0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc	20000000	0	0	1000000	1500
663	32	24	19	0x737ba630	0xeef74c70	0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000	0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc	20000000	0	0	1000000	1500
664	32	24	19	0xf61f4b8	0xd61f4b8	0x3000001,0x9e000002,0x1c000004,0xf1000008,0xfe000010,0xb000020,0xf5000040,0xa3000080,0xa8000100,0x84000200,0x9d000400,0x14000800,0xdd001000,0x12002000,0x2c004000,0x77008000,0x35010000,0x17020000,0x37040000,0x9f080000,0x73100000,0x17200000,0x81400000,0x8f800000	0x1ff94e9,0x2bea0b3,0x4afde56,0x8885536,0x103fbc5e,0x2015c1d8,0x40109058,0x80c817da	20000000	0	0	1000000	1500
665	32	24	19	0x16435e06	0x2c86bc06	0xbd000001,0x94000002,0x1e000004,0x4b000008,0xc7000010,0x3a000020,0xc1000040,0xe5000080,0x55000100,0xe0000200,0x6d000400,0x5c000800,0xce001000,0xfc002000,0xde004000,0xeb008000,0xed010000,0xe8020000,0x2a040000,0x4d080000,0x6b100000,0x98200000,0x7400000,0x8c800000	0x15985d9,0x254d03c,0x4c97d97,0x8bffc2d,0x10206927,0x2017a6a1,0x401bffd8,0x80a3f2d3	20000000	0	0	1000000	1500
666	32	24	19	0x3067e55d	0x70cfc55d	0x5c000001,0x33000002,0xe6000004,0xe3000008,0xc2000010,0x39000020,0xc6000040,0xbe000080,0xd000100,0x8b000200,0x15000400,0xe000800,0x55001000,0xce002000,0x97004000,0xc4008000,0xe2010000,0xb8020000,0x36040000,0xa6080000,0xf8100000,0xb2200000,0x69400000,0xc5800000	0x1c0572a,0x22d6ade,0x48cfdc5,0x8522ba1,0x103654a3,0x207f00ae,0x40d1b05d,0x80bbe2dc	20000000	0	0	1000000	1500
667	32	24	19	0x5801a048	0x9101a048	0x49000001,0x2,0xe3000004,0xb8000008,0xc1000010,0x8d000020,0xd8000040,0xbf000080,0x3a000100,0xf1000200,0xe5000400,0xd5000800,0x44001000,0xfe002000,0xb3004000,0xc3008000,0xcc010000,0xc4020000,0xce040000,0x9b080000,0x57100000,0x49200000,0x91400000,0xb0800000	0x178ceb5,0x21ce184,0x4173ca0,0x82d21e9,0x10d86bc8,0x2080678c,0x4037be55,0x80cfeefc	20000000	0	0	1000000	1500
